"graph","embedder","pk_ratio","name"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10","struc2vec",0.72,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30","struc2vec",0.729333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6","struc2vec",0.774666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40","struc2vec",0.741333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15","struc2vec",0.716,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11","struc2vec",0.737333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9","struc2vec",0.738666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3","struc2vec",0.734666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33","struc2vec",0.773333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7","verse",0.929333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_18","verse",0.917333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_25","verse",0.942666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_22","verse",0.948,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_13","verse",0.930666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_24","verse",0.938666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_46","verse",0.937333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_49","verse",0.938666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5","verse",0.94,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_0","verse",0.921333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8","verse",0.944,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12","verse",0.921333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_23","verse",0.948,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_2","verse",0.921333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_31","verse",0.937333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16","verse",0.898666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_43","verse",0.925333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_44","verse",0.94,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29","verse",0.916,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_38","verse",0.936,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_26","verse",0.921333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14","verse",0.961333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39","verse",0.934666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_35","verse",0.928,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19","verse",0.924,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32","verse",0.944,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37","verse",0.917333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20","verse",0.941333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47","verse",0.916,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28","verse",0.944,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42","verse",0.908,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34","verse",0.930666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27","verse",0.938666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36","verse",0.932,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48","verse",0.934666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4","verse",0.941333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45","verse",0.918666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17","verse",0.941333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41","verse",0.936,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1","verse",0.92,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21","verse",0.92,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10","verse",0.922666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30","verse",0.932,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6","verse",0.921333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40","verse",0.953333333333333,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11","verse",0.932,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9","verse",0.94,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15","verse",0.934666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3","verse",0.922666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33","verse",0.942666666666667,"50-50"
"input_data/geometric_graphs/graph_sample_7","spring",0.925309301809302,"random geometric"
"input_data/geometric_graphs/graph_sample_18","spring",0.948118326118326,"random geometric"
"input_data/geometric_graphs/graph_sample_25","spring",0.881107781107781,"random geometric"
"input_data/geometric_graphs/graph_sample_24","spring",0.866158619158619,"random geometric"
"input_data/geometric_graphs/graph_sample_13","spring",0.852705627705628,"random geometric"
"input_data/geometric_graphs/graph_sample_22","spring",0.931104395604396,"random geometric"
"input_data/geometric_graphs/graph_sample_46","spring",0.975274612009306,"random geometric"
"input_data/geometric_graphs/graph_sample_49","spring",0.853035908535908,"random geometric"
"input_data/geometric_graphs/graph_sample_5","spring",0.909269641922703,"random geometric"
"input_data/geometric_graphs/graph_sample_0","spring",0.896784992784993,"random geometric"
"input_data/geometric_graphs/graph_sample_8","spring",0.967165001665002,"random geometric"
"input_data/geometric_graphs/graph_sample_12","spring",0.96468253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_23","spring",0.866269619269619,"random geometric"
"input_data/geometric_graphs/graph_sample_31","spring",0.943462759462759,"random geometric"
"input_data/geometric_graphs/graph_sample_2","spring",0.859658008658009,"random geometric"
"input_data/geometric_graphs/graph_sample_16","spring",0.801241785425459,"random geometric"
"input_data/geometric_graphs/graph_sample_43","spring",0.843698190698191,"random geometric"
"input_data/geometric_graphs/graph_sample_44","spring",0.910967532467532,"random geometric"
"input_data/geometric_graphs/graph_sample_29","spring",0.958712620712621,"random geometric"
"input_data/geometric_graphs/graph_sample_38","spring",0.878425296925297,"random geometric"
"input_data/geometric_graphs/graph_sample_14","spring",0.962374473598963,"random geometric"
"input_data/geometric_graphs/graph_sample_26","spring",0.796661893661894,"random geometric"
"input_data/geometric_graphs/graph_sample_35","spring",0.908532023532023,"random geometric"
"input_data/geometric_graphs/graph_sample_39","spring",0.820076257076257,"random geometric"
"input_data/geometric_graphs/graph_sample_32","spring",0.859545454545455,"random geometric"
"input_data/geometric_graphs/graph_sample_19","spring",0.875777777777778,"random geometric"
"input_data/geometric_graphs/graph_sample_37","spring",0.800233877233877,"random geometric"
"input_data/geometric_graphs/graph_sample_20","spring",0.906197247197247,"random geometric"
"input_data/geometric_graphs/graph_sample_42","spring",0.947037712854039,"random geometric"
"input_data/geometric_graphs/graph_sample_28","spring",0.938670107670108,"random geometric"
"input_data/geometric_graphs/graph_sample_47","spring",0.900418248418248,"random geometric"
"input_data/geometric_graphs/graph_sample_34","spring",0.915554612054612,"random geometric"
"input_data/geometric_graphs/graph_sample_27","spring",0.929999278499278,"random geometric"
"input_data/geometric_graphs/graph_sample_36","spring",0.846713490591042,"random geometric"
"input_data/geometric_graphs/graph_sample_48","spring",0.902104395604395,"random geometric"
"input_data/geometric_graphs/graph_sample_4","spring",0.82870202020202,"random geometric"
"input_data/geometric_graphs/graph_sample_41","spring",0.943269841269841,"random geometric"
"input_data/geometric_graphs/graph_sample_45","spring",0.879943722943723,"random geometric"
"input_data/geometric_graphs/graph_sample_17","spring",0.966569985569986,"random geometric"
"input_data/geometric_graphs/graph_sample_1","spring",0.938767676767677,"random geometric"
"input_data/geometric_graphs/graph_sample_21","spring",0.905943001443001,"random geometric"
"input_data/geometric_graphs/graph_sample_10","spring",0.903936396936397,"random geometric"
"input_data/geometric_graphs/graph_sample_30","spring",0.863314406681754,"random geometric"
"input_data/geometric_graphs/graph_sample_6","spring",0.965236652236652,"random geometric"
"input_data/geometric_graphs/graph_sample_40","spring",0.930898101898102,"random geometric"
"input_data/geometric_graphs/graph_sample_11","spring",0.89995191882947,"random geometric"
"input_data/geometric_graphs/graph_sample_15","spring",0.905387945387945,"random geometric"
"input_data/geometric_graphs/graph_sample_9","spring",0.857438672438672,"random geometric"
"input_data/geometric_graphs/graph_sample_3","spring",0.854079143079143,"random geometric"
"input_data/geometric_graphs/graph_sample_33","spring",0.964760461760462,"random geometric"
"input_data/geometric_graphs/graph_sample_7","node2vec",0.173490842490842,"random geometric"
"input_data/geometric_graphs/graph_sample_18","node2vec",0.126222222222222,"random geometric"
"input_data/geometric_graphs/graph_sample_25","node2vec",0.152071428571429,"random geometric"
"input_data/geometric_graphs/graph_sample_24","node2vec",0.128412698412698,"random geometric"
"input_data/geometric_graphs/graph_sample_13","node2vec",0.11602380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_46","node2vec",0.170043731778426,"random geometric"
"input_data/geometric_graphs/graph_sample_22","node2vec",0.140539682539683,"random geometric"
"input_data/geometric_graphs/graph_sample_49","node2vec",0.132761904761905,"random geometric"
"input_data/geometric_graphs/graph_sample_0","node2vec",0.155979797979798,"random geometric"
"input_data/geometric_graphs/graph_sample_12","node2vec",0.134642857142857,"random geometric"
"input_data/geometric_graphs/graph_sample_5","node2vec",0.186014892137341,"random geometric"
"input_data/geometric_graphs/graph_sample_8","node2vec",0.14858152958153,"random geometric"
"input_data/geometric_graphs/graph_sample_23","node2vec",0.137079365079365,"random geometric"
"input_data/geometric_graphs/graph_sample_31","node2vec",0.162492784992785,"random geometric"
"input_data/geometric_graphs/graph_sample_2","node2vec",0.132055555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_16","node2vec",0.151647672055835,"random geometric"
"input_data/geometric_graphs/graph_sample_44","node2vec",0.146090909090909,"random geometric"
"input_data/geometric_graphs/graph_sample_38","node2vec",0.122055555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_29","node2vec",0.163404761904762,"random geometric"
"input_data/geometric_graphs/graph_sample_43","node2vec",0.16602380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_14","node2vec",0.140184645286686,"random geometric"
"input_data/geometric_graphs/graph_sample_26","node2vec",0.164293650793651,"random geometric"
"input_data/geometric_graphs/graph_sample_39","node2vec",0.158351370851371,"random geometric"
"input_data/geometric_graphs/graph_sample_35","node2vec",0.128255411255411,"random geometric"
"input_data/geometric_graphs/graph_sample_32","node2vec",0.163880952380952,"random geometric"
"input_data/geometric_graphs/graph_sample_19","node2vec",0.180968253968254,"random geometric"
"input_data/geometric_graphs/graph_sample_37","node2vec",0.12352380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_20","node2vec",0.0836666666666667,"random geometric"
"input_data/geometric_graphs/graph_sample_47","node2vec",0.124713064713065,"random geometric"
"input_data/geometric_graphs/graph_sample_28","node2vec",0.152744588744589,"random geometric"
"input_data/geometric_graphs/graph_sample_42","node2vec",0.176214771622935,"random geometric"
"input_data/geometric_graphs/graph_sample_34","node2vec",0.129484126984127,"random geometric"
"input_data/geometric_graphs/graph_sample_27","node2vec",0.128738095238095,"random geometric"
"input_data/geometric_graphs/graph_sample_48","node2vec",0.188888888888889,"random geometric"
"input_data/geometric_graphs/graph_sample_36","node2vec",0.146310039167182,"random geometric"
"input_data/geometric_graphs/graph_sample_4","node2vec",0.139452380952381,"random geometric"
"input_data/geometric_graphs/graph_sample_45","node2vec",0.123190476190476,"random geometric"
"input_data/geometric_graphs/graph_sample_17","node2vec",0.14,"random geometric"
"input_data/geometric_graphs/graph_sample_41","node2vec",0.171388888888889,"random geometric"
"input_data/geometric_graphs/graph_sample_1","node2vec",0.130396825396825,"random geometric"
"input_data/geometric_graphs/graph_sample_21","node2vec",0.133460317460317,"random geometric"
"input_data/geometric_graphs/graph_sample_10","node2vec",0.153531746031746,"random geometric"
"input_data/geometric_graphs/graph_sample_30","node2vec",0.194889860706187,"random geometric"
"input_data/geometric_graphs/graph_sample_6","node2vec",0.110928571428571,"random geometric"
"input_data/geometric_graphs/graph_sample_40","node2vec",0.101237096237096,"random geometric"
"input_data/geometric_graphs/graph_sample_15","node2vec",0.140238095238095,"random geometric"
"input_data/geometric_graphs/graph_sample_9","node2vec",0.124595238095238,"random geometric"
"input_data/geometric_graphs/graph_sample_11","node2vec",0.148405562691277,"random geometric"
"input_data/geometric_graphs/graph_sample_3","node2vec",0.142,"random geometric"
"input_data/geometric_graphs/graph_sample_33","node2vec",0.107205128205128,"random geometric"
"input_data/geometric_graphs/graph_sample_7","struc2vec",0.435234376734377,"random geometric"
"input_data/geometric_graphs/graph_sample_18","struc2vec",0.576409423909424,"random geometric"
"input_data/geometric_graphs/graph_sample_25","struc2vec",0.466694361194361,"random geometric"
"input_data/geometric_graphs/graph_sample_13","struc2vec",0.261660173160173,"random geometric"
"input_data/geometric_graphs/graph_sample_24","struc2vec",0.452403818403818,"random geometric"
"input_data/geometric_graphs/graph_sample_22","struc2vec",0.413149295149295,"random geometric"
"input_data/geometric_graphs/graph_sample_46","struc2vec",0.349482773462365,"random geometric"
"input_data/geometric_graphs/graph_sample_49","struc2vec",0.418663336663337,"random geometric"
"input_data/geometric_graphs/graph_sample_0","struc2vec",0.273406926406926,"random geometric"
"input_data/geometric_graphs/graph_sample_5","struc2vec",0.489829897993163,"random geometric"
"input_data/geometric_graphs/graph_sample_8","struc2vec",0.378519092019092,"random geometric"
"input_data/geometric_graphs/graph_sample_12","struc2vec",0.281234487734488,"random geometric"
"input_data/geometric_graphs/graph_sample_23","struc2vec",0.421106837606838,"random geometric"
"input_data/geometric_graphs/graph_sample_31","struc2vec",0.464429903429903,"random geometric"
"input_data/geometric_graphs/graph_sample_2","struc2vec",0.388106782106782,"random geometric"
"input_data/geometric_graphs/graph_sample_16","struc2vec",0.372606588422915,"random geometric"
"input_data/geometric_graphs/graph_sample_44","struc2vec",0.477154401154401,"random geometric"
"input_data/geometric_graphs/graph_sample_29","struc2vec",0.523636918636919,"random geometric"
"input_data/geometric_graphs/graph_sample_43","struc2vec",0.453499444999445,"random geometric"
"input_data/geometric_graphs/graph_sample_14","struc2vec",0.341285415265007,"random geometric"
"input_data/geometric_graphs/graph_sample_38","struc2vec",0.463172216672217,"random geometric"
"input_data/geometric_graphs/graph_sample_26","struc2vec",0.413547230547231,"random geometric"
"input_data/geometric_graphs/graph_sample_35","struc2vec",0.380182428682429,"random geometric"
"input_data/geometric_graphs/graph_sample_39","struc2vec",0.333957764457764,"random geometric"
"input_data/geometric_graphs/graph_sample_32","struc2vec",0.411288100788101,"random geometric"
"input_data/geometric_graphs/graph_sample_19","struc2vec",0.433114718614719,"random geometric"
"input_data/geometric_graphs/graph_sample_37","struc2vec",0.430288489288489,"random geometric"
"input_data/geometric_graphs/graph_sample_20","struc2vec",0.428427461427461,"random geometric"
"input_data/geometric_graphs/graph_sample_47","struc2vec",0.374476301476302,"random geometric"
"input_data/geometric_graphs/graph_sample_28","struc2vec",0.380628038628039,"random geometric"
"input_data/geometric_graphs/graph_sample_42","struc2vec",0.492370384717324,"random geometric"
"input_data/geometric_graphs/graph_sample_34","struc2vec",0.402881285381285,"random geometric"
"input_data/geometric_graphs/graph_sample_27","struc2vec",0.431232434232434,"random geometric"
"input_data/geometric_graphs/graph_sample_36","struc2vec",0.328695624103787,"random geometric"
"input_data/geometric_graphs/graph_sample_48","struc2vec",0.479972693972694,"random geometric"
"input_data/geometric_graphs/graph_sample_4","struc2vec",0.519309523809524,"random geometric"
"input_data/geometric_graphs/graph_sample_45","struc2vec",0.471101731601732,"random geometric"
"input_data/geometric_graphs/graph_sample_17","struc2vec",0.495305083805084,"random geometric"
"input_data/geometric_graphs/graph_sample_41","struc2vec",0.415836774336774,"random geometric"
"input_data/geometric_graphs/graph_sample_10","struc2vec",0.473477355977356,"random geometric"
"input_data/geometric_graphs/graph_sample_21","struc2vec",0.482039682539683,"random geometric"
"input_data/geometric_graphs/graph_sample_1","struc2vec",0.476987734487735,"random geometric"
"input_data/geometric_graphs/graph_sample_30","struc2vec",0.377070435233701,"random geometric"
"input_data/geometric_graphs/graph_sample_11","struc2vec",0.467564011951767,"random geometric"
"input_data/geometric_graphs/graph_sample_6","struc2vec",0.482799256299256,"random geometric"
"input_data/geometric_graphs/graph_sample_40","struc2vec",0.433453324453324,"random geometric"
"input_data/geometric_graphs/graph_sample_15","struc2vec",0.604865134865135,"random geometric"
"input_data/geometric_graphs/graph_sample_3","struc2vec",0.46014146964147,"random geometric"
"input_data/geometric_graphs/graph_sample_33","struc2vec",0.559624486624487,"random geometric"
"input_data/geometric_graphs/graph_sample_9","struc2vec",0.487841991341991,"random geometric"
"input_data/geometric_graphs/graph_sample_7","verse",0.964833111333111,"random geometric"
"input_data/geometric_graphs/graph_sample_25","verse",0.946671994671995,"random geometric"
"input_data/geometric_graphs/graph_sample_18","verse",0.972667887667888,"random geometric"
"input_data/geometric_graphs/graph_sample_24","verse",0.925669608169608,"random geometric"
"input_data/geometric_graphs/graph_sample_13","verse",0.973507936507936,"random geometric"
"input_data/geometric_graphs/graph_sample_22","verse",0.965987567987568,"random geometric"
"input_data/geometric_graphs/graph_sample_49","verse",0.973269397269397,"random geometric"
"input_data/geometric_graphs/graph_sample_0","verse",0.973689754689755,"random geometric"
"input_data/geometric_graphs/graph_sample_8","verse",0.967317016317016,"random geometric"
"input_data/geometric_graphs/graph_sample_12","verse",0.976515873015873,"random geometric"
"input_data/geometric_graphs/graph_sample_23","verse",0.946327117327117,"random geometric"
"input_data/geometric_graphs/graph_sample_2","verse",0.965111111111111,"random geometric"
"input_data/geometric_graphs/graph_sample_31","verse",0.971818459318459,"random geometric"
"input_data/geometric_graphs/graph_sample_43","verse",0.974774891774892,"random geometric"
"input_data/geometric_graphs/graph_sample_44","verse",0.963261904761905,"random geometric"
"input_data/geometric_graphs/graph_sample_29","verse",0.955381007881008,"random geometric"
"input_data/geometric_graphs/graph_sample_38","verse",0.949977688977689,"random geometric"
"input_data/geometric_graphs/graph_sample_26","verse",0.974865079365079,"random geometric"
"input_data/geometric_graphs/graph_sample_35","verse",0.956769896769897,"random geometric"
"input_data/geometric_graphs/graph_sample_39","verse",0.977516372516372,"random geometric"
"input_data/geometric_graphs/graph_sample_32","verse",0.958103674103674,"random geometric"
"input_data/geometric_graphs/graph_sample_19","verse",0.969285714285714,"random geometric"
"input_data/geometric_graphs/graph_sample_37","verse",0.984181818181818,"random geometric"
"input_data/geometric_graphs/graph_sample_20","verse",0.968887445887446,"random geometric"
"input_data/geometric_graphs/graph_sample_47","verse",0.973385281385281,"random geometric"
"input_data/geometric_graphs/graph_sample_28","verse",0.950209290709291,"random geometric"
"input_data/geometric_graphs/graph_sample_34","verse",0.950822510822511,"random geometric"
"input_data/geometric_graphs/graph_sample_27","verse",0.965165945165945,"random geometric"
"input_data/geometric_graphs/graph_sample_48","verse",0.943252081252081,"random geometric"
"input_data/geometric_graphs/graph_sample_4","verse",0.961275613275613,"random geometric"
"input_data/geometric_graphs/graph_sample_45","verse",0.978650072150072,"random geometric"
"input_data/geometric_graphs/graph_sample_17","verse",0.963841047841048,"random geometric"
"input_data/geometric_graphs/graph_sample_41","verse",0.973309523809524,"random geometric"
"input_data/geometric_graphs/graph_sample_1","verse",0.974236652236652,"random geometric"
"input_data/geometric_graphs/graph_sample_21","verse",0.963627261627262,"random geometric"
"input_data/geometric_graphs/graph_sample_10","verse",0.963589022089022,"random geometric"
"input_data/geometric_graphs/graph_sample_6","verse",0.981498556998557,"random geometric"
"input_data/geometric_graphs/graph_sample_40","verse",0.968568875568876,"random geometric"
"input_data/geometric_graphs/graph_sample_15","verse",0.967071928071928,"random geometric"
"input_data/geometric_graphs/graph_sample_9","verse",0.98060101010101,"random geometric"
"input_data/geometric_graphs/graph_sample_33","verse",0.957325174825175,"random geometric"
"input_data/geometric_graphs/graph_sample_3","verse",0.965714785214785,"random geometric"
