"graph","embedder","f_score","name"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39","struc2vec",0.869685767097967,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19","struc2vec",0.84433962264151,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32","struc2vec",0.879231473010064,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37","struc2vec",0.85834109972041,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20","struc2vec",0.860865518845975,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47","struc2vec",0.832777513101477,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28","struc2vec",0.860994886099489,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34","struc2vec",0.859404096834264,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42","struc2vec",0.848142924306535,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36","struc2vec",0.869284064665127,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27","struc2vec",0.870207852193995,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48","struc2vec",0.855140186915888,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4","struc2vec",0.869404706968159,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45","struc2vec",0.867313915857605,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17","struc2vec",0.847601128880527,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41","struc2vec",0.85967365967366,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1","struc2vec",0.845390070921986,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21","struc2vec",0.862981885740827,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10","struc2vec",0.864163189615206,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30","struc2vec",0.848142924306535,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6","struc2vec",0.869284064665127,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11","struc2vec",0.849765258215962,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40","struc2vec",0.866790009250694,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15","struc2vec",0.856742883807746,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9","struc2vec",0.858609426038264,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33","struc2vec",0.863128491620112,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3","struc2vec",0.852996254681648,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_18","verse",0.849660523763336,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_7","verse",0.8590799031477,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_25","verse",0.865830115830116,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_13","verse",0.867924528301887,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_24","verse",0.872065165309056,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_22","verse",0.879142300194932,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_46","verse",0.863026819923372,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_0","verse",0.867851994233542,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_49","verse",0.854692710814674,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_5","verse",0.867273598466699,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_8","verse",0.865432716358179,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_12","verse",0.857281083696178,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_23","verse",0.873925501432665,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_2","verse",0.866666666666667,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_31","verse",0.881700554528651,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_44","verse",0.862782859894078,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_16","verse",0.848906560636183,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_43","verse",0.867132867132867,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_29","verse",0.859732824427481,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_26","verse",0.86229344016024,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_38","verse",0.857824427480916,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_14","verse",0.864891041162228,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_35","verse",0.876531573986805,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_32","verse",0.881809787626962,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_39","verse",0.878729547641963,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_19","verse",0.852912142152024,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_37","verse",0.862541332073689,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_20","verse",0.873349633251834,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_47","verse",0.849948612538541,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_28","verse",0.86685552407932,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_42","verse",0.85562015503876,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_34","verse",0.863593603010348,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_27","verse",0.877060763071126,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_36","verse",0.873758865248227,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_48","verse",0.862650602409639,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_4","verse",0.883253588516747,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_45","verse",0.872489490892106,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_17","verse",0.857002938295788,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_41","verse",0.869099756690998,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_1","verse",0.845016690510253,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_10","verse",0.871550903901047,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_21","verse",0.869440459110474,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_30","verse",0.857559552746718,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_6","verse",0.874348032242769,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_40","verse",0.874641148325359,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_11","verse",0.862439024390244,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_15","verse",0.865375531412376,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_9","verse",0.868344627299129,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_3","verse",0.858365019011407,"50-50"
"input_data/5_10_graphs_0.5g_0.5ng/graph_sample_33","verse",0.869608826479438,"50-50"
"input_data/geometric_graphs/graph_sample_7","spring",0.899521531100478,"random geometric"
"input_data/geometric_graphs/graph_sample_18","spring",0.917705735660848,"random geometric"
"input_data/geometric_graphs/graph_sample_24","spring",0.883054892601432,"random geometric"
"input_data/geometric_graphs/graph_sample_13","spring",0.835820895522388,"random geometric"
"input_data/geometric_graphs/graph_sample_25","spring",0.869135802469136,"random geometric"
"input_data/geometric_graphs/graph_sample_22","spring",0.919354838709677,"random geometric"
"input_data/geometric_graphs/graph_sample_46","spring",0.948453608247423,"random geometric"
"input_data/geometric_graphs/graph_sample_49","spring",0.801781737193764,"random geometric"
"input_data/geometric_graphs/graph_sample_0","spring",0.860681114551084,"random geometric"
"input_data/geometric_graphs/graph_sample_5","spring",0.920245398773006,"random geometric"
"input_data/geometric_graphs/graph_sample_8","spring",0.941463414634146,"random geometric"
"input_data/geometric_graphs/graph_sample_12","spring",0.92258064516129,"random geometric"
"input_data/geometric_graphs/graph_sample_23","spring",0.860892388451444,"random geometric"
"input_data/geometric_graphs/graph_sample_2","spring",0.845303867403315,"random geometric"
"input_data/geometric_graphs/graph_sample_44","spring",0.904109589041096,"random geometric"
"input_data/geometric_graphs/graph_sample_16","spring",0.836363636363636,"random geometric"
"input_data/geometric_graphs/graph_sample_31","spring",0.930232558139535,"random geometric"
"input_data/geometric_graphs/graph_sample_43","spring",0.882205513784461,"random geometric"
"input_data/geometric_graphs/graph_sample_29","spring",0.933660933660934,"random geometric"
"input_data/geometric_graphs/graph_sample_14","spring",0.93010752688172,"random geometric"
"input_data/geometric_graphs/graph_sample_38","spring",0.839002267573696,"random geometric"
"input_data/geometric_graphs/graph_sample_26","spring",0.778301886792453,"random geometric"
"input_data/geometric_graphs/graph_sample_35","spring",0.900804289544236,"random geometric"
"input_data/geometric_graphs/graph_sample_39","spring",0.83248730964467,"random geometric"
"input_data/geometric_graphs/graph_sample_32","spring",0.851063829787234,"random geometric"
"input_data/geometric_graphs/graph_sample_19","spring",0.897097625329815,"random geometric"
"input_data/geometric_graphs/graph_sample_37","spring",0.812664907651715,"random geometric"
"input_data/geometric_graphs/graph_sample_20","spring",0.861538461538462,"random geometric"
"input_data/geometric_graphs/graph_sample_47","spring",0.891625615763547,"random geometric"
"input_data/geometric_graphs/graph_sample_28","spring",0.923832923832924,"random geometric"
"input_data/geometric_graphs/graph_sample_27","spring",0.916890080428954,"random geometric"
"input_data/geometric_graphs/graph_sample_34","spring",0.915,"random geometric"
"input_data/geometric_graphs/graph_sample_42","spring",0.922305764411028,"random geometric"
"input_data/geometric_graphs/graph_sample_36","spring",0.847775175644028,"random geometric"
"input_data/geometric_graphs/graph_sample_48","spring",0.899328859060403,"random geometric"
"input_data/geometric_graphs/graph_sample_4","spring",0.824175824175824,"random geometric"
"input_data/geometric_graphs/graph_sample_45","spring",0.873385012919897,"random geometric"
"input_data/geometric_graphs/graph_sample_17","spring",0.929061784897025,"random geometric"
"input_data/geometric_graphs/graph_sample_1","spring",0.947089947089947,"random geometric"
"input_data/geometric_graphs/graph_sample_41","spring",0.927777777777778,"random geometric"
"input_data/geometric_graphs/graph_sample_21","spring",0.917705735660848,"random geometric"
"input_data/geometric_graphs/graph_sample_10","spring",0.87527352297593,"random geometric"
"input_data/geometric_graphs/graph_sample_30","spring",0.882051282051282,"random geometric"
"input_data/geometric_graphs/graph_sample_6","spring",0.915254237288136,"random geometric"
"input_data/geometric_graphs/graph_sample_40","spring",0.914414414414415,"random geometric"
"input_data/geometric_graphs/graph_sample_11","spring",0.902564102564103,"random geometric"
"input_data/geometric_graphs/graph_sample_9","spring",0.870712401055409,"random geometric"
"input_data/geometric_graphs/graph_sample_15","spring",0.907268170426065,"random geometric"
"input_data/geometric_graphs/graph_sample_3","spring",0.853403141361257,"random geometric"
"input_data/geometric_graphs/graph_sample_33","spring",0.94488188976378,"random geometric"
"input_data/geometric_graphs/graph_sample_7","node2vec",0.288111888111888,"random geometric"
"input_data/geometric_graphs/graph_sample_25","node2vec",0.277269528501056,"random geometric"
"input_data/geometric_graphs/graph_sample_18","node2vec",0.277074542897328,"random geometric"
"input_data/geometric_graphs/graph_sample_24","node2vec",0.283111422564821,"random geometric"
"input_data/geometric_graphs/graph_sample_13","node2vec",0.237410071942446,"random geometric"
"input_data/geometric_graphs/graph_sample_22","node2vec",0.303341902313625,"random geometric"
"input_data/geometric_graphs/graph_sample_46","node2vec",0.302405498281787,"random geometric"
"input_data/geometric_graphs/graph_sample_0","node2vec",0.278688524590164,"random geometric"
"input_data/geometric_graphs/graph_sample_5","node2vec",0.337809187279152,"random geometric"
"input_data/geometric_graphs/graph_sample_49","node2vec",0.284313725490196,"random geometric"
"input_data/geometric_graphs/graph_sample_8","node2vec",0.285514345696291,"random geometric"
"input_data/geometric_graphs/graph_sample_12","node2vec",0.234870317002882,"random geometric"
"input_data/geometric_graphs/graph_sample_23","node2vec",0.261178140525195,"random geometric"
"input_data/geometric_graphs/graph_sample_2","node2vec",0.242467718794835,"random geometric"
"input_data/geometric_graphs/graph_sample_31","node2vec",0.320767649074709,"random geometric"
"input_data/geometric_graphs/graph_sample_44","node2vec",0.259074733096085,"random geometric"
"input_data/geometric_graphs/graph_sample_16","node2vec",0.27439471753485,"random geometric"
"input_data/geometric_graphs/graph_sample_43","node2vec",0.302857142857143,"random geometric"
"input_data/geometric_graphs/graph_sample_29","node2vec",0.294294294294294,"random geometric"
"input_data/geometric_graphs/graph_sample_38","node2vec",0.296244784422809,"random geometric"
"input_data/geometric_graphs/graph_sample_14","node2vec",0.278184480234261,"random geometric"
"input_data/geometric_graphs/graph_sample_26","node2vec",0.282282282282282,"random geometric"
"input_data/geometric_graphs/graph_sample_35","node2vec",0.270995059985886,"random geometric"
"input_data/geometric_graphs/graph_sample_39","node2vec",0.330788804071247,"random geometric"
"input_data/geometric_graphs/graph_sample_32","node2vec",0.295890410958904,"random geometric"
"input_data/geometric_graphs/graph_sample_19","node2vec",0.299465240641711,"random geometric"
"input_data/geometric_graphs/graph_sample_37","node2vec",0.25,"random geometric"
"input_data/geometric_graphs/graph_sample_20","node2vec",0.261178140525195,"random geometric"
"input_data/geometric_graphs/graph_sample_47","node2vec",0.274841437632135,"random geometric"
"input_data/geometric_graphs/graph_sample_28","node2vec",0.283111422564821,"random geometric"
"input_data/geometric_graphs/graph_sample_42","node2vec",0.295866569978245,"random geometric"
"input_data/geometric_graphs/graph_sample_27","node2vec",0.266100495399858,"random geometric"
"input_data/geometric_graphs/graph_sample_36","node2vec",0.278388278388278,"random geometric"
"input_data/geometric_graphs/graph_sample_34","node2vec",0.287135749822317,"random geometric"
"input_data/geometric_graphs/graph_sample_48","node2vec",0.317343173431734,"random geometric"
"input_data/geometric_graphs/graph_sample_4","node2vec",0.266100495399858,"random geometric"
"input_data/geometric_graphs/graph_sample_45","node2vec",0.260744985673352,"random geometric"
"input_data/geometric_graphs/graph_sample_17","node2vec",0.304498269896194,"random geometric"
"input_data/geometric_graphs/graph_sample_41","node2vec",0.248749106504646,"random geometric"
"input_data/geometric_graphs/graph_sample_1","node2vec",0.275862068965517,"random geometric"
"input_data/geometric_graphs/graph_sample_21","node2vec",0.275862068965517,"random geometric"
"input_data/geometric_graphs/graph_sample_10","node2vec",0.291492329149233,"random geometric"
"input_data/geometric_graphs/graph_sample_30","node2vec",0.334862385321101,"random geometric"
"input_data/geometric_graphs/graph_sample_40","node2vec",0.311509303928325,"random geometric"
"input_data/geometric_graphs/graph_sample_6","node2vec",0.275862068965517,"random geometric"
"input_data/geometric_graphs/graph_sample_11","node2vec",0.284463894967177,"random geometric"
"input_data/geometric_graphs/graph_sample_15","node2vec",0.285514345696291,"random geometric"
"input_data/geometric_graphs/graph_sample_3","node2vec",0.269774011299435,"random geometric"
"input_data/geometric_graphs/graph_sample_33","node2vec",0.265060240963855,"random geometric"
"input_data/geometric_graphs/graph_sample_9","node2vec",0.259943181818182,"random geometric"
"input_data/geometric_graphs/graph_sample_25","struc2vec",0.522144522144522,"random geometric"
"input_data/geometric_graphs/graph_sample_7","struc2vec",0.439425051334702,"random geometric"
"input_data/geometric_graphs/graph_sample_18","struc2vec",0.555023923444976,"random geometric"
"input_data/geometric_graphs/graph_sample_24","struc2vec",0.481308411214953,"random geometric"
"input_data/geometric_graphs/graph_sample_13","struc2vec",0.317907444668008,"random geometric"
"input_data/geometric_graphs/graph_sample_46","struc2vec",0.376321353065539,"random geometric"
"input_data/geometric_graphs/graph_sample_22","struc2vec",0.493150684931507,"random geometric"
"input_data/geometric_graphs/graph_sample_49","struc2vec",0.441913439635535,"random geometric"
"input_data/geometric_graphs/graph_sample_0","struc2vec",0.292517006802721,"random geometric"
"input_data/geometric_graphs/graph_sample_5","struc2vec",0.517184942716858,"random geometric"
"input_data/geometric_graphs/graph_sample_8","struc2vec",0.411320754716981,"random geometric"
"input_data/geometric_graphs/graph_sample_12","struc2vec",0.304347826086957,"random geometric"
"input_data/geometric_graphs/graph_sample_23","struc2vec",0.451807228915663,"random geometric"
"input_data/geometric_graphs/graph_sample_2","struc2vec",0.373937677053824,"random geometric"
"input_data/geometric_graphs/graph_sample_31","struc2vec",0.5,"random geometric"
"input_data/geometric_graphs/graph_sample_16","struc2vec",0.390763765541741,"random geometric"
"input_data/geometric_graphs/graph_sample_44","struc2vec",0.43520782396088,"random geometric"
"input_data/geometric_graphs/graph_sample_43","struc2vec",0.448979591836735,"random geometric"
"input_data/geometric_graphs/graph_sample_29","struc2vec",0.555282555282555,"random geometric"
"input_data/geometric_graphs/graph_sample_38","struc2vec",0.481586402266289,"random geometric"
"input_data/geometric_graphs/graph_sample_26","struc2vec",0.445520581113801,"random geometric"
"input_data/geometric_graphs/graph_sample_14","struc2vec",0.417142857142857,"random geometric"
"input_data/geometric_graphs/graph_sample_35","struc2vec",0.378896882494005,"random geometric"
"input_data/geometric_graphs/graph_sample_39","struc2vec",0.38953488372093,"random geometric"
"input_data/geometric_graphs/graph_sample_19","struc2vec",0.509554140127389,"random geometric"
"input_data/geometric_graphs/graph_sample_32","struc2vec",0.415584415584416,"random geometric"
"input_data/geometric_graphs/graph_sample_37","struc2vec",0.558558558558559,"random geometric"
"input_data/geometric_graphs/graph_sample_20","struc2vec",0.473684210526316,"random geometric"
"input_data/geometric_graphs/graph_sample_47","struc2vec",0.389162561576355,"random geometric"
"input_data/geometric_graphs/graph_sample_28","struc2vec",0.419659735349716,"random geometric"
"input_data/geometric_graphs/graph_sample_42","struc2vec",0.499047619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_34","struc2vec",0.385372714486639,"random geometric"
"input_data/geometric_graphs/graph_sample_48","struc2vec",0.468085106382979,"random geometric"
"input_data/geometric_graphs/graph_sample_27","struc2vec",0.441640378548896,"random geometric"
"input_data/geometric_graphs/graph_sample_36","struc2vec",0.358722358722359,"random geometric"
"input_data/geometric_graphs/graph_sample_4","struc2vec",0.505966587112172,"random geometric"
"input_data/geometric_graphs/graph_sample_45","struc2vec",0.444444444444444,"random geometric"
"input_data/geometric_graphs/graph_sample_41","struc2vec",0.42914979757085,"random geometric"
"input_data/geometric_graphs/graph_sample_17","struc2vec",0.435555555555556,"random geometric"
"input_data/geometric_graphs/graph_sample_1","struc2vec",0.541062801932367,"random geometric"
"input_data/geometric_graphs/graph_sample_10","struc2vec",0.541850220264317,"random geometric"
"input_data/geometric_graphs/graph_sample_21","struc2vec",0.482939632545932,"random geometric"
"input_data/geometric_graphs/graph_sample_30","struc2vec",0.401805869074492,"random geometric"
"input_data/geometric_graphs/graph_sample_6","struc2vec",0.50561797752809,"random geometric"
"input_data/geometric_graphs/graph_sample_40","struc2vec",0.443181818181818,"random geometric"
"input_data/geometric_graphs/graph_sample_11","struc2vec",0.449760765550239,"random geometric"
"input_data/geometric_graphs/graph_sample_15","struc2vec",0.537987679671458,"random geometric"
"input_data/geometric_graphs/graph_sample_9","struc2vec",0.46448087431694,"random geometric"
"input_data/geometric_graphs/graph_sample_33","struc2vec",0.49706457925636,"random geometric"
"input_data/geometric_graphs/graph_sample_3","struc2vec",0.463203463203463,"random geometric"
"input_data/geometric_graphs/graph_sample_7","verse",0.936768149882904,"random geometric"
"input_data/geometric_graphs/graph_sample_18","verse",0.937655860349127,"random geometric"
"input_data/geometric_graphs/graph_sample_25","verse",0.893401015228426,"random geometric"
"input_data/geometric_graphs/graph_sample_24","verse",0.893827160493827,"random geometric"
"input_data/geometric_graphs/graph_sample_13","verse",0.94047619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_22","verse",0.91,"random geometric"
"input_data/geometric_graphs/graph_sample_49","verse",0.926829268292683,"random geometric"
"input_data/geometric_graphs/graph_sample_0","verse",0.930513595166163,"random geometric"
"input_data/geometric_graphs/graph_sample_12","verse",0.925816023738873,"random geometric"
"input_data/geometric_graphs/graph_sample_8","verse",0.946859903381643,"random geometric"
"input_data/geometric_graphs/graph_sample_23","verse",0.920634920634921,"random geometric"
"input_data/geometric_graphs/graph_sample_2","verse",0.936781609195402,"random geometric"
"input_data/geometric_graphs/graph_sample_31","verse",0.937365010799136,"random geometric"
"input_data/geometric_graphs/graph_sample_29","verse",0.919047619047619,"random geometric"
"input_data/geometric_graphs/graph_sample_43","verse",0.940568475452196,"random geometric"
"input_data/geometric_graphs/graph_sample_44","verse",0.930747922437673,"random geometric"
"input_data/geometric_graphs/graph_sample_38","verse",0.915492957746479,"random geometric"
"input_data/geometric_graphs/graph_sample_26","verse",0.943765281173594,"random geometric"
"input_data/geometric_graphs/graph_sample_35","verse",0.905569007263923,"random geometric"
"input_data/geometric_graphs/graph_sample_39","verse",0.935960591133005,"random geometric"
"input_data/geometric_graphs/graph_sample_32","verse",0.90176322418136,"random geometric"
"input_data/geometric_graphs/graph_sample_19","verse",0.932249322493225,"random geometric"
"input_data/geometric_graphs/graph_sample_37","verse",0.949152542372881,"random geometric"
"input_data/geometric_graphs/graph_sample_20","verse",0.922279792746114,"random geometric"
"input_data/geometric_graphs/graph_sample_47","verse",0.952141057934509,"random geometric"
"input_data/geometric_graphs/graph_sample_28","verse",0.894495412844037,"random geometric"
"input_data/geometric_graphs/graph_sample_34","verse",0.909090909090909,"random geometric"
"input_data/geometric_graphs/graph_sample_27","verse",0.944162436548223,"random geometric"
"input_data/geometric_graphs/graph_sample_48","verse",0.921658986175115,"random geometric"
"input_data/geometric_graphs/graph_sample_4","verse",0.909547738693467,"random geometric"
"input_data/geometric_graphs/graph_sample_45","verse",0.935211267605634,"random geometric"
"input_data/geometric_graphs/graph_sample_17","verse",0.917594654788419,"random geometric"
"input_data/geometric_graphs/graph_sample_41","verse",0.945244956772334,"random geometric"
"input_data/geometric_graphs/graph_sample_1","verse",0.94147582697201,"random geometric"
"input_data/geometric_graphs/graph_sample_21","verse",0.920481927710843,"random geometric"
"input_data/geometric_graphs/graph_sample_10","verse",0.905660377358491,"random geometric"
"input_data/geometric_graphs/graph_sample_40","verse",0.927601809954751,"random geometric"
"input_data/geometric_graphs/graph_sample_6","verse",0.946078431372549,"random geometric"
"input_data/geometric_graphs/graph_sample_15","verse",0.942928039702233,"random geometric"
"input_data/geometric_graphs/graph_sample_9","verse",0.964959568733154,"random geometric"
"input_data/geometric_graphs/graph_sample_3","verse",0.938461538461538,"random geometric"
"input_data/geometric_graphs/graph_sample_33","verse",0.919896640826873,"random geometric"
